url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yeezy-boost-750-chocolate-light-brown-gum,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),YZY750-BROWNGUM,a/images/sneakers/adidas/yeezy/YZY750-BROWNGUM.jpg,10/15/2016,$350,BY2456,LIGHT BROWN/LIGHT BROWN/GUM
https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,adidas Yeezy Boost 350 V2 Beluga,YZY350V2-BLG,a/images/sneakers/adidas/yeezy/YZY350V2-BLG.jpg,09/24/2016,$220,BB1826,STEEPLE GRAY/BELUGA/SOLAR RED
https://stockx.com/adidas-yeezy-350-cleat-turtledove,adidas Yeezy 350 Cleat Turtledove,YZY350C-TRTLDV,a/images/sneakers/adidas/yeezy/YZY350C-TRTLDV.jpg,09/15/2016,$250,B42410,CHALK WHITE/BLACK/METALLIC GOLD
https://stockx.com/adidas-yeezy-boost-750-light-grey-glow-in-the-dark,adidas Yeezy Boost 750 Light Grey Glow In the Dark,YZY750-GLOW,a/images/sneakers/adidas/yeezy/YZY750-GLOW.jpg,06/11/2016,$350,BB1840,LIGHT GREY/LIGHT GREY/GUM
https://stockx.com/adidas-yeezy-boost-350-pirate-black-2016,adidas Yeezy Boost 350 Pirate Black (2016),YZY350-PRTBLK16,a/images/sneakers/adidas/yeezy/YZY350-PRTBLK16.jpg,02/19/2016,$200,BB5350,PIRATE BLACK/PIRATE BLACK-PIRATE BLACK
https://stockx.com/adidas-yeezy-boost-350-oxford-tan,adidas Yeezy Boost 350 Oxford Tan,YZY350-OXTAN,a/images/sneakers/adidas/yeezy/YZY350-OXTAN.jpg,12/29/2015,$200,AQ2661,LIGHT STONE/OXFORD TAN-LIGHT STONE
https://stockx.com/adidas-yeezy-boost-750-triple-black,adidas Yeezy Boost 750 Triple Black,YZY750-BLACK,a/images/sneakers/adidas/yeezy/YZY750-BLACK.jpg,12/19/2015,$350,BB1839,BLACK/BLACK-BLACK
https://stockx.com/adidas-yeezy-boost-350-moonrock,adidas Yeezy Boost 350 Moonrock,YZY350-MNRCK,a/images/sneakers/adidas/yeezy/YZY350-MNRCK.jpg,11/14/2015,$200,AQ2660,AGATE GRAY/MOONROCK-AGATE GRAY
https://stockx.com/adidas-yeezy-boost-950-chocolate,adidas Yeezy Boost 950 Chocolate,YZY950-CHOCO,a/images/sneakers/adidas/yeezy/YZY950-CHOCO.jpg,10/29/2015,$585,AQ4830,CHOCOLATE/CHOCOLATE-CHOCOLATE
https://stockx.com/adidas-yeezy-boost-950-pirate-black-w,adidas Yeezy Boost 950 Pirate Black (W),YZY950-PRTBLKW,a/images/sneakers/adidas/yeezy/YZY950-PRTBLKW.jpg,10/29/2015,$625,AQ4837,PIRATE BLACK/PIRATE BLACK-PIRATE BLACK
https://stockx.com/adidas-yeezy-boost-950-moonrock,adidas Yeezy Boost 950 Moonrock,YZY950-MNRCK,a/images/sneakers/adidas/yeezy/YZY950-MNRCK.jpg,10/29/2015,$585,AQ4829,MOONROCK/MOONROCK-MOONROCK
https://stockx.com/adidas-yeezy-boost-950-peyote,adidas Yeezy Boost 950 Peyote,YZY950-PEYOTE,a/images/sneakers/adidas/yeezy/YZY950-PEYOTE.jpg,10/29/2015,$585,AQ4828,PEYOTE/PEYOTE-PEYOTE
