url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/nike-blazer-mid-77-white-indigo,Nike Blazer Mid 77 White Indigo,124,NK-NIBM7WIWO,/images/sneakers/nike/basketball/NK-NIBM7WIWO.jpg,05/20/2021,$110,CI1166-100,WHITE/OBSIDIAN/WHITE/OBSIDIAN,2355,9.1%,$138
https://stockx.com/nike-dunk-high-black-white-2021,Nike Dunk High Panda (2021),124,NK-NIDHPBW,/images/sneakers/nike/basketball/NK-NIDHPBW.jpg,N/A,$110,DD1399-103,BLACK/WHITE-RED,5767,108.2%,$198
https://stockx.com/nike-dunk-low-off-white-lot-16,Nike Dunk Low Off-White Lot 16,119,NK-NIDLOL16WN,/images/sneakers/nike/basketball/NK-NIDLOL16WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-ORANGE-OUTDOOR GREEN,286,127.8%,$437
https://stockx.com/nike-blazer-low-sacai-british-tan,Nike Blazer Low sacai British Tan,117,NK-NIBLSBTLW,/images/sneakers/nike/basketball/NK-NIBLSBTLW.jpg,08/10/2021,$120,DD1877-200,LIGHT BRITISH TAN/WHITE-UNIVERSITY RED,1806,7.5%,$138
https://stockx.com/nike-dunk-low-michigan,Nike Dunk Low Michigan (2021),114,NK-NIDLMUN,/images/sneakers/nike/basketball/NK-NIDLMUN.jpg,06/03/2021,$100,DD1391-700,VARSITY MAIZE/MIDNIGHT NAVY-WHITE,11272,110.0%,$210
https://stockx.com/nike-dunk-high-syracuse-2021,Nike Dunk High Syracuse (2021),113,NK-NIDHSWO,/images/sneakers/nike/basketball/NK-NIDHSWO.jpg,03/10/2021,$110,DD1399-101,WHITE/ORANGE BLAZE,18433,154.5%,$200
https://stockx.com/nike-dunk-low-sunset-pulse-w,Nike Dunk Low Sunset Pulse (W),111,NK-NIDLSPSS,/images/sneakers/nike/basketball/NK-NIDLSPSS.jpg,06/10/2021,$100,DN0855-600,SUNSET PULSE/SILVER-PURPLE PULSE,8723,22.0%,$146
https://stockx.com/nike-dunk-low-triple-white-2021-w,Nike Dunk Low Triple White (2021) (W),110,NK-NIDLTWWW,/images/sneakers/nike/basketball/NK-NIDLTWWW.jpg,N/A,N/A,DD1503-109,WHITE/WHITE-WHITE,688,N/A,$158
https://stockx.com/nike-dunk-low-varsity-green,Nike Dunk Low Michigan State,106,NK-NIDLTGWT,/images/sneakers/nike/basketball/NK-NIDLTGWT.jpg,06/03/2021,$100,DD1391-101,WHITE/VARSITY GREEN-WHITE,10224,175.0%,$273
https://stockx.com/nike-dunk-high-fragment-design-beijing-2021,Nike Dunk High Fragment Beijing (2021),103,NK-NIDHFDBW,/images/sneakers/nike/basketball/NK-NIDHFDBW.jpg,06/05/2021,$150,DJ0382-600,WINE/BLACK-WHITE,7950,16.0%,$208
https://stockx.com/nike-dunk-low-off-white-lot-21,Nike Dunk Low Off-White Lot 21,100,NK-NIDLOL21WN,/images/sneakers/nike/basketball/NK-NIDLOL21WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-YELLOW STRIKE-FUCHSIA,346,137.8%,$452
https://stockx.com/nike-dunk-low-off-white-lot-36,Nike Dunk Low Off-White Lot 36,99,NK-NIDLOL36WN,/images/sneakers/nike/basketball/NK-NIDLOL36WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-GREEN GLOW-FRESH WATER,552,146.0%,$467
https://stockx.com/nike-dunk-low-off-white-lot-2,Nike Dunk Low Off-White Lot 2,98,NK-NIDLOL2WN,/images/sneakers/nike/basketball/NK-NIDLOL2WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-VOLT-ORION BLUE,205,128.9%,$498
https://stockx.com/nike-blazer-mid-77-pomegranate,Nike Blazer Mid 77 Pomegranate,97,NK-NIBM7PBS,/images/sneakers/nike/basketball/NK-NIBM7PBS.jpg,N/A,$110,CI1166-001,BLACK/SOLAR FLARE-WHITE-BLACK,1701,30.9%,$131
https://stockx.com/nike-blazer-mid-77-indigo-w,Nike Blazer Mid 77 Indigo (W),96,NK-NIBM7IWI,/images/sneakers/nike/basketball/NK-NIBM7IWI.jpg,06/15/2021,$110,DC9265-100,WHITE/INDIGO/OBSIDIAN,2799,8.2%,$131
https://stockx.com/nike-dunk-high-ambush-flash-lime,Nike Dunk High AMBUSH Flash Lime,93,NK-NIDHAFLAF,/images/sneakers/nike/basketball/NK-NIDHAFLAF.jpg,07/30/2021,$180,CU7544-300,ATOMIC GREEN/FLASH LIME-BLACK,2559,23.5%,$246
