id,brand,category,shoe,colorway,gender,imageUrl,thumbUrl,releaseDate,belowRetail,retailPrice,styleId,tickerSymbol,title,urlKey,marketAnnualHigh,marketAnnualLow,marketSalesLast72Hours,marketLowestAsk,marketLowestAskSize,marketHighestBid,marketHighestBidSize 
70ff236a-9609-4a97-b0f0-297fa6387cf0,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Cloud White/Cloud White/Cloud White,infant,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cloud-White-Infant-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647338","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cloud-White-Infant-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647338",2019-09-21,False,140,FW3046,350V2-CWI,adidas Yeezy Boost 350 V2 Cloud White (Infant),adidas-yeezy-boost-350-v2-cloud-white-infant,485,151,9,198,6.5K,250,8.5K
a7754530-c667-41cf-86ca-5baba88ae428,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Butter/Butter/Butter,men,"https://images.stockx.com/images/Adidas-Yeezy-Boost-350-V2-Butter-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606325882","https://images.stockx.com/images/Adidas-Yeezy-Boost-350-V2-Butter-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606325882",2018-06-30,False,220,F36980,YZY350BV2-BTTR,adidas Yeezy Boost 350 V2 Butter,adidas-yeezy-boost-350-v2-butter,688,243,9,325,9.5,564,6.5
965c989c-5412-4c0b-ae68-3ee101726c3b,adidas,adidas Yeezy,adidas Yeezy 500,Bone White/Bone White/Bone White,men,"https://images.stockx.com/images/adidas-Yeezy-500-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322694","https://images.stockx.com/images/adidas-Yeezy-500-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322694",2019-08-24,False,200,FV3573,YZB500-BW,adidas Yeezy 500 Bone White,adidas-yeezy-boost-500-bone-white,858,230,9,378,,572,6.5
176409b2-977e-4272-b02b-8fab93796e8d,adidas,adidas Yeezy,adidas Yeezy 700 V3,Azael/Azael/Azael,men,"https://images.stockx.com/images/adidas-Yeezy-700-V3-Azael-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319725","https://images.stockx.com/images/adidas-Yeezy-700-V3-Azael-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319725",2019-12-23,False,200,FW4980,YZB700V3-AZL,adidas Yeezy 700 V3 Azael,adidas-yeezy-boost-700-v3-azael,1350,117,9,605,6,685,14
094b20b9-f59a-48b1-a343-bf78e9db3161,adidas,adidas Yeezy,adidas Yeezy 450,Dark Slate/Dark Slate/Dark Slate,infant,"https://images.stockx.com/images/adidas-Yeezy-450-Dark-Slate-Infant.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624663184","https://images.stockx.com/images/adidas-Yeezy-450-Dark-Slate-Infant.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624663184",2021-06-26,False,120,GY5370,ADI-ADY4DSDDI,adidas Yeezy 450 Dark Slate (Infant),adidas-yeezy-450-dark-slate-infant,396,111,8,170,6K,250,5K
ff82c808-5cfd-4383-88fb-7fb6a128f23e,adidas,adidas Yeezy,adidas Yeezy 450,Cloud White/Cloud White,child,"https://images.stockx.com/images/adidas-Yeezy-450-Cloud-White-Kids.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1615399978","https://images.stockx.com/images/adidas-Yeezy-450-Cloud-White-Kids.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1615399978",2021-03-06,False,0,GY0402,ADI-ADY4CWCCK,adidas Yeezy 450 Cloud White (Kids),adidas-yeezy-450-cloud-white-kids,624,100,8,199,2Y,280,3.5Y
800c46bc-7b99-4283-8f22-8abed0a23019,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Israfil/Israfil/Israfil,preschool,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Israfil-Kids.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607648283","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Israfil-Kids.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607648283",2020-08-22,False,160,FZ5422,YZB350V2-ISRFK,adidas Yeezy Boost 350 V2 Israfil (Kids),adidas-yeezy-boost-350-v2-israfil-kids,504,150,8,217,12K,300,3Y
2d15e2a5-c98f-4e71-bc60-79955f0381b1,adidas,adidas Yeezy,adidas Yeezy 500 High,Mist Slate/Mist Slate/Anthracite,men,"https://images.stockx.com/images/adidas-Yeezy-500-High-Mist-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628003554","https://images.stockx.com/images/adidas-Yeezy-500-High-Mist-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628003554",2021-02-08,False,220,GY0393,ADI-ADY5HMSMM,adidas Yeezy 500 High Mist Slate,adidas-yeezy-500-high-mist-slate,599,100,8,221,5.5,350,12
4558e091-eafb-4b46-a429-bb50129a6056,adidas,adidas Yeezy,adidas Yeezy 450,Dark Slate/Dark Slate/Dark Slate,child,"https://images.stockx.com/images/adidas-Yeezy-450-Dark-Slate-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628178595","https://images.stockx.com/images/adidas-Yeezy-450-Dark-Slate-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628178595",2021-06-26,False,140,GY5369,ADI-ADY4DSDDK,adidas Yeezy 450 Dark Slate (Kids),adidas-yeezy-450-dark-slate-kids,350,130,8,230,2Y,255,3.5Y
2bfaea67-019a-4e5e-be82-e52f310ede19,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Cloud White/Cloud White/Cloud White,preschool,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cloud-White-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647349","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cloud-White-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647349",2019-09-21,False,160,FW3051,350V2-CWK,adidas Yeezy Boost 350 V2 Cloud White (Kids),adidas-yeezy-boost-350-v2-cloud-white-kids,2000,180,8,237,13K,311,3
4acf929d-cb2c-458b-bfd5-1d4260232a48,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Sulfur/Sulfur/Sulfur,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Sulfur.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318341","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Sulfur.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318341",2020-05-09,False,220,FY5346,ADI-ADYB3VSSS,adidas Yeezy Boost 350 V2 Sulfur,adidas-yeezy-boost-350-v2-sulfur,695,177,8,336,10.5,402,8
d92111f8-068a-4294-9467-af52ca17d867,adidas,adidas Yeezy,adidas Yeezy 500,Soft Vision/Soft Vision/Soft Vision,men,"https://images.stockx.com/images/adidas-Yeezy-500-Soft-Vision-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323994","https://images.stockx.com/images/adidas-Yeezy-500-Soft-Vision-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323994",2019-11-02,False,200,FW2656,YZY500-SV,adidas Yeezy 500 Soft Vision,adidas-yeezy-500-soft-vision,962,183,8,393,10,623,4
eee9f5e9-2cd3-4c99-88c8-ec44f3ac3b17,adidas,adidas Yeezy,adidas YZY QNTM,QNTM,men,"https://images.stockx.com/images/adidas-Yeezy-QNTM-BSKTBL-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607666301","https://images.stockx.com/images/adidas-Yeezy-QNTM-BSKTBL-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607666301",,True,250,FZ4362,YZQ-BB,adidas YZY QNTM BSKTBL (Performance Basketball Model),adidas-yeezy-qntm-basketball,1599,80,7,140,5.5,210,14
6423fa48-69c0-4107-8c22-61568e5f44a8,adidas,adidas Yeezy,adidas Yeezy 500,Stone/Stone/Stone,preschool,"https://images.stockx.com/images/adidas-Yeezy-500-Stone-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607048562","https://images.stockx.com/images/adidas-Yeezy-500-Stone-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607048562",2019-11-23,False,130,FW4843,YZY500-STNK,adidas Yeezy 500 Stone (Kids),adidas-yeezy-boost-500-stone-kids,430,100,7,155,2,236,3.5
22762378-ab0c-4a64-a459-2961f818b465,adidas,adidas Yeezy,adidas Yeezy 350 Cleat,Chalk White/Black/Metallic Gold,men,"https://images.stockx.com/images/Adidas-Yeezy-350-Cleat-Turtledove-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607673868","https://images.stockx.com/images/Adidas-Yeezy-350-Cleat-Turtledove-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607673868",2016-09-15,True,250,B42410,YZY350C-TRTLDV,adidas Yeezy 350 Cleat Turtledove,adidas-yeezy-350-cleat-turtledove,409,55,7,193,14,196,13
0e6f78e5-4d14-4e79-a218-883276829a41,adidas,Other Brands Yeezy,adidas Yeezy Slide,Desert Sand/Desert Sand/Desert Sand,men,"https://images.stockx.com/images/Yeezy-Slide-Desert-Sand-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1608521988","https://images.stockx.com/images/Yeezy-Slide-Desert-Sand-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1608521988",2019-12-06,False,55,FW6344,YZSLD-DS,adidas Yeezy Slide Desert Sand,yeezy-slide-desert-sand,797,150,7,395,11,450,10
21ee5d77-4d81-4c70-ad10-09144d790792,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Cinder/Cinder/Cinder,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cinder-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624459848","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cinder-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624459848",2020-04-04,False,220,FY4176,YB350V2-CNDRF,adidas Yeezy Boost 350 V2 Cinder Reflective,adidas-yeezy-boost-350-v2-cinder-reflective,958,216,7,480,6.5,600,8
efbae46f-340b-4d77-88af-aa8dba033e71,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Glow/Glow/Glow,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Glow-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606320244","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Glow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606320244",2019-05-25,False,250,EG5293,YB350V2-GLW,adidas Yeezy Boost 350 V2 Glow,adidas-yeezy-boost-350-v2-glow,1134,280,7,536,4.5,760,6
9ae1193e-9325-4e5c-bfa0-db303eb24398,adidas,adidas Yeezy,adidas Yeezy QNTM,Ophani/Ophani/Ophani,men,"https://images.stockx.com/images/adidas-YZY-QNTM-Ophani-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606747377","https://images.stockx.com/images/adidas-YZY-QNTM-Ophani-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606747377",2020-10-10,True,250,G58864,ADI-ADYQOOP,adidas Yeezy QNTM Teal Blue,adidas-yzy-qntm-ophani,400,50,6,124,5.5,175,13.5
14a67641-7f77-4b15-b554-8d6da7855ca1,adidas,adidas Yeezy,adidas Yeezy 500 High,Slate/Slate/Slate,men,"https://images.stockx.com/images/adidas-Yeezy-500-High-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321928","https://images.stockx.com/images/adidas-Yeezy-500-High-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321928",2019-12-16,True,220,FW4968,YZ500H-SLT,adidas Yeezy 500 High Slate,adidas-yeezy-500-high-slate,750,85,6,132,4,340,11
0787361f-7fa3-4c8a-a261-9e43b3c25de6,adidas,Other Brands Yeezy,adidas Yeezy Slide,Enflame Orange/Enflame Orange/Enflame Orange,child,"https://images.stockx.com/images/Yeezy-Slide-Enflame-Orange-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629130636","https://images.stockx.com/images/Yeezy-Slide-Enflame-Orange-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629130636",2021-06-21,False,45,GZ0954,ADI-YESEOEE,adidas Yeezy Slide Enflame Orange (Kids),adidas-yeezy-slide-enflame-orange-kids,267,100,6,175,8K,200,3Y
f7460a3a-c126-40a4-b958-504f21221447,adidas,adidas Yeezy,adidas Yeezy Boost 380,Hylte/Hylte/Hylte,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-380-Hylte-Glow-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609768710","https://images.stockx.com/images/adidas-Yeezy-Boost-380-Hylte-Glow-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609768710",2020-12-12,True,230,FZ4990,YB380-HBOR,adidas Yeezy Boost 380 Hylte,adidas-yeezy-boost-380-hylte,364,100,6,198,6.5,203,6
5924d3e2-cc60-4026-aa75-60f0aaf5e556,adidas,adidas Yeezy,adidas Yeezy Boost 380,Azure/Aure/Azure,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-380-Azure-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901171","https://images.stockx.com/images/adidas-Yeezy-Boost-380-Azure-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901171",2020-12-12,True,230,FZ4986,YB380-AZR,adidas Yeezy Boost 380 Azure,adidas-yeezy-boost-380-azure,364,105,6,205,8.5,255,12
ce25bdfb-979c-469c-8b8d-d3c43e7b79c6,adidas,adidas Yeezy,adidas Yeezy Boost 700,Solid Grey/Chalk White/Core Black,preschool,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-Wave-Runner-Solid-Grey-Kids.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650791","https://images.stockx.com/images/adidas-Yeezy-Boost-700-Wave-Runner-Solid-Grey-Kids.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650791",2019-08-17,False,180,FU9005,YZYB700-WRSGK,adidas Yeezy Boost 700 Wave Runner Solid Grey (Kids),adidas-yeezy-boost-700-wave-runner-solid-grey-kids,898,151,6,264,1,373,3
3ce82766-e5f8-4525-8aa7-5ad652ef7feb,adidas,adidas Yeezy,adidas Yeezy Boost 700 MNVN,Phosphor/Phosphor/Phosphor,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-MNVN-Phosphor.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1608522265","https://images.stockx.com/images/adidas-Yeezy-Boost-700-MNVN-Phosphor.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1608522265",2020-04-24,False,220,FY3727,YZY700M-PHSPR,adidas Yeezy Boost 700 MNVN Phosphor,adidas-yeezy-boost-700-mnvn-phosphor,520,101,6,290,8,335,12
e1e01847-2a63-4682-8ac0-0b1159345ad0,adidas,adidas Yeezy,adidas Yeezy Boost 380,Alien/Alien/Alien,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-380-Alien-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321338","https://images.stockx.com/images/adidas-Yeezy-Boost-380-Alien-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321338",2019-12-12,False,230,FV3260/FB6878,YZB380-ALIEN,adidas Yeezy Boost 380 Alien,adidas-yeezy-boost-380-alien,684,300,6,339,7,370,7.5
de269650-4228-4581-bdec-42a0dbb8f535,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Static/Static/Static,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Static-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323087","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Static-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323087",2018-12-26,False,220,EF2367,Y350BV2-STRF,adidas Yeezy Boost 350 V2 Static Reflective,adidas-yeezy-boost-350-v2-static-reflective,1450,326,6,409,14,974,7.5
bffa3f2b-a63b-4a0a-ab7a-9d426a420871,adidas,adidas Yeezy,adidas Yeezy Boost 700,Sun/Black/Orange,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-Sun-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612282094","https://images.stockx.com/images/adidas-Yeezy-Boost-700-Sun-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612282094",2021-01-23,False,240,GZ6984,ADI-ADYB7SSB,adidas Yeezy Boost 700 Sun,adidas-yeezy-boost-700-sun,1250,250,6,430,4,705,13
85a121a6-1870-4445-903c-5a9a4dec4348,adidas,adidas Yeezy,adidas Yeezy Boost 700 V2,Vanta/Vanta/Vanta,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-V2-Vanta_01.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323012","https://images.stockx.com/images/adidas-Yeezy-Boost-700-V2-Vanta_01.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323012",2019-06-06,False,300,FU6684,YZYB700V2-VNT,adidas Yeezy Boost 700 V2 Vanta,adidas-yeezy-boost-700-v2-vanta,824,280,6,486,14,540,8
3208d2ec-7609-4d15-bdd6-15ccc84db7dc,Yeezy,adidas Yeezy,adidas Yeezy Foam RNNR,White/White-White,men,"https://images.stockx.com/images/adidas-Yeezy-Foam-RNNR-Ararat-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609432715","https://images.stockx.com/images/adidas-Yeezy-Foam-RNNR-Ararat-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609432715",2020-06-26,False,75,G55486,YZY-ADYFRAWW,adidas Yeezy Foam RNNR Ararat,adidas-yeezy-foam-rnnr-ararat,1250,280,6,580,9,650,6
7801d316-9388-4d00-8ec5-24dd10ac4c70,adidas,adidas Yeezy,adidas Yeezy 500 High,Tyrian/Tyrian/Tyrian,men,"https://images.stockx.com/images/adidas-Yeezy-500-High-Tyrian-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650514","https://images.stockx.com/images/adidas-Yeezy-500-High-Tyrian-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650514",2020-05-16,True,220,FY4269,ADI-ADYB3VOBKWG,adidas Yeezy 500 High Tyrian,adidas-yeezy-500-high-tyrian,375,99,5,140,4,285,13
135bdc21-b4f9-41ff-a6a2-1756b144201b,adidas,adidas Yeezy,adidas Yeezy QNTM BSKTBL,Frozen Blue/Frozen Blue/Frozen Blue,men,"https://images.stockx.com/images/adidas-Yeezy-QNTM-BSKTBL-Frozen-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901347","https://images.stockx.com/images/adidas-Yeezy-QNTM-BSKTBL-Frozen-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901347",2020-12-23,True,250,GX5049,ADI-ADYQBFBFF,adidas Yeezy QNTM BSKTBL Frozen Blue,adidas-yeezy-qntm-bsktbl-frozen-blue,389,95,5,161,4,185,12
32f93aaf-58b1-4343-bb15-50b9f633f1cb,adidas,adidas Yeezy,adidas Yeezy Desert Boot,Oil/Oil/Oil,men,"https://images.stockx.com/images/adidas-Yeezy-Desert-Boot-Oil-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607048174","https://images.stockx.com/images/adidas-Yeezy-Desert-Boot-Oil-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607048174",2019-04-20,False,200,EG6463,YZDSBT-OIL,adidas Yeezy Desert Boot Oil,adidas-yeezy-desert-boot-oil,888,165,5,210,4.5,450,12.5
37851b27-138b-493a-86dd-8d531e431a40,adidas,adidas Yeezy,adidas Yeezy 700 V3,Azareth/Azareth/Azareth,preschool,"https://images.stockx.com/images/adidas-Yeezy-700-V3-Arzareth-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606747164","https://images.stockx.com/images/adidas-Yeezy-700-V3-Arzareth-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606747164",2020-08-29,False,130,G54851,YZB700V3-AZRTK,adidas Yeezy 700 V3 Arzareth (Kids),adidas-yeezy-700-v3-arzareth-kids,550,130,5,250,13.5K,208,3Y
88c8ca5c-f8a6-4ac7-ac14-2c27a8342f0b,adidas,adidas Yeezy,adidas Yeezy Boost 380,Yecoraite/Yecoraite/Yecoraite,men,"https://images.stockx.com/images/adidas-Yeezy-Boost-380-Yecoraite-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901223","https://images.stockx.com/images/adidas-Yeezy-Boost-380-Yecoraite-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1612901223",2021-01-16,False,250,GY2649,YB380-YCRTRF,adidas Yeezy Boost 380 Yecoraite Reflective,adidas-yeezy-boost-380-yecoraite-reflective,655,210,5,270,10,356,9.5
a6d3c2bd-fc96-41f8-b6ac-ddba77474550,adidas,Other Brands Yeezy,adidas Yeezy Slide,Earth Brown/Earth Brown/Earth Brown,men,"https://images.stockx.com/images/Yeezy-Slide-Earth-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607046263","https://images.stockx.com/images/Yeezy-Slide-Earth-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607046263",2020-04-16,False,55,FV8425,YZY-YESEBEE,adidas Yeezy Slide Earth Brown,yeezy-slide-earth-brown,619,100,5,272,4,315,12
cc913e2b-9228-4f48-b768-4d7d74671381,adidas,adidas Yeezy,adidas Yeezy 500,Blush/Blush/Blush,men,"https://images.stockx.com/images/Adidas-Yeezy-500-Blush-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606320491","https://images.stockx.com/images/Adidas-Yeezy-500-Blush-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606320491",2018-02-16,False,200,DB2908,YZY500-BLSH,adidas Yeezy 500 Blush,adidas-yeezy-500-blush,1183,150,5,356,12,635,4.5
1fa4142d-b61a-488b-8d34-7f73a52d3810,adidas,adidas Yeezy,adidas Yeezy Boost 350 V2,Black/Black/Black,child,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Black-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607648235","https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Black-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607648235",2019-06-07,False,160,FU9013,YZB350V2-SBKD,adidas Yeezy Boost 350 V2 Black (Kids) (Non-Reflective),adidas-yeezy-boost-350-v2-black-kids,1341,164,5,381,11K,452,2.5
