url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-1-retro-high-white-university-blue-black,Jordan 1 Retro High White University Blue Black,283,JB-JO1RHWUWUX,/images/sneakers/retrojordans/airjordan1/JB-JO1RHWUWUX.jpg,03/06/2021,$170,555088-134,WHITE/UNIVERSITY BLUE-BLACK,41427,120.6%,$429
https://stockx.com/air-jordan-1-low-wolf-grey-w,Jordan 1 Low Wolf Grey (W),271,JB-JO1LWGWW,/images/sneakers/retrojordans/airjordan1/JB-JO1LWGWW.jpg,N/A,$100,DC0774-105,WHITE/WOLF GREY-ALUMINIUM,7678,89.0%,$170
https://stockx.com/air-jordan-1-mid-banned-2020,Jordan 1 Mid Banned (2020),248,JB-JO1MBBU,/images/sneakers/retrojordans/airjordan1/JB-JO1MBBU.jpg,11/12/2020,$115,554724-074,BLACK/UNIVERSITY RED-BLACK-WHITE,36782,37.4%,$155
https://stockx.com/air-jordan-1-mid-university-black-white-w,Jordan 1 Mid University Black White (W),235,JB-JO1MUBWUB,/images/sneakers/retrojordans/airjordan1/JB-JO1MUBWUB.jpg,04/26/2021,$115,BQ6472-102,WHITE/BLACK-UNIVERSITY BLUE,10296,32.2%,$166
https://stockx.com/air-jordan-1-mid-dutch-green-w,Jordan 1 Mid Dutch Green (W),234,JB-JO1MDGD,/images/sneakers/retrojordans/airjordan1/JB-JO1MDGD.jpg,04/12/2021,$130,CZ0774-300,DUTCH GREEN/BLACK-BARELY GREEN,10842,18.5%,$221
https://stockx.com/air-jordan-1-retro-high-hyper-royal-smoke-grey,Jordan 1 Retro High OG Hyper Royal,228,JB-JO1RHHRHL,/images/sneakers/retrojordans/airjordan1/JB-JO1RHHRHL.jpg,04/17/2021,$170,555088-402,HYPER ROYAL/LIGHT SMOKE GREY-WHITE,29889,119.4%,$405
https://stockx.com/air-jordan-1-low-og-neutral-grey,Jordan 1 Low OG Neutral Grey (2021),225,JB-JO1LONGWW,/images/sneakers/retrojordans/airjordan1/JB-JO1LONGWW.jpg,06/24/2021,$130,CZ0790-100,WHITE/NEUTRAL GREY-PARTICLE GREY,7776,53.8%,$177
https://stockx.com/air-jordan-1-mid-crimson-tint-toe,Jordan 1 Mid Arctic Orange Black Toe,218,JB-JO1MCTTCW,/images/sneakers/retrojordans/airjordan1/JB-JO1MCTTCW.jpg,05/04/2021,$115,554724-133,WHITE/ARCTIC ORANGE-BLACK,5841,12.2%,$133
https://stockx.com/air-jordan-1-retro-high-dark-mocha,Jordan 1 Retro High Dark Mocha,216,AJ1H-DM,/images/sneakers/retrojordans/airjordan1/AJ1H-DM.jpg,10/31/2020,$170,555088-105,SAIL/DARK MOCHA-BLACK-BLACK,52188,197.1%,$420
https://stockx.com/air-jordan-1-mid-carbon-fiber,Jordan 1 Mid Carbon Fiber All-Star (2021),194,JB-JO1MCFBW,/images/sneakers/retrojordans/airjordan1/JB-JO1MCFBW.jpg,02/01/2021,$125,DD1649-001,BLACK/WHITE-BLACK,21681,36.0%,$174
https://stockx.com/air-jordan-1-mid-black-royal-tumbled-leather,Jordan 1 Mid Hyper Royal Tumbled Leather,176,JB-JO1MBRTBH,/images/sneakers/retrojordans/airjordan1/JB-JO1MBRTBH.jpg,12/30/2020,$115,554724-077,BLACK/HYPER ROYAL-WHITE,13302,20.9%,$137
https://stockx.com/air-jordan-1-mid-barely-rose-w,Jordan 1 Mid Barely Rose (W),161,JB-JO1MBRWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MBRWB.jpg,N/A,$110,BQ6472-500,LIGHT VIOLET/BLACK-WHITE,9702,72.7%,$178
https://stockx.com/air-jordan-1-retro-high-og-light-fusion-red,Jordan 1 Retro High OG Light Fusion Red,160,JB-JO1RHOLLW,/images/sneakers/retrojordans/airjordan1/JB-JO1RHOLLW.jpg,06/12/2021,$170,555088-603,LIGHT FUSION RED/WHITE-LASER ORANGE-BLACK,8418,12.9%,$206
https://stockx.com/air-jordan-1-mid-triple-white-2-2020,Jordan 1 Mid Triple White 2.0 (2020),155,AJ1M-TW20,/images/sneakers/retrojordans/airjordan1/AJ1M-TW20.jpg,06/01/2020,$115,554724-130,WHITE/WHITE-WHITE,12234,37.3%,$139
https://stockx.com/air-jordan-1-mid-igloo,Jordan 1 Mid Tropical Twist Igloo,153,JB-JO1MIWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MIWB.jpg,06/22/2021,$115,554724-132,WHITE/BLACK-TROPICAL TWIST,5314,12.2%,$137
https://stockx.com/air-jordan-1-mid-heat-reactive,Jordan 1 Mid Heat Reactive,143,JB-JO1MHRWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MHRWB.jpg,N/A,$115,DM7802-100,WHITE/BLACK/HEAT REACTIVE,1263,21.7%,$153
https://stockx.com/air-jordan-1-mid-se-purple,Jordan 1 Mid SE Purple,136,JB-JO1MSPWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MSPWB.jpg,11/19/2020,$115,852542-105,WHITE/BLACK-LIGHT SOLAR FLARE HEATHER-VARSITY PURPLE,8916,30.2%,$169
https://stockx.com/air-jordan-1-retro-high-light-smoke-grey,Jordan 1 Retro High Light Smoke Grey,132,AJ1H-LSG,/images/sneakers/retrojordans/airjordan1/AJ1H-LSG.jpg,07/11/2020,$170,555088-126,WHITE/BLACK-LIGHT SMOKE GREY-VARSITY RED,19045,76.5%,$288
https://stockx.com/air-jordan-1-retro-high-court-purple-w,Jordan 1 Retro High Court Purple (W),119,JB-JO1RHCPWC,/images/sneakers/retrojordans/airjordan1/JB-JO1RHCPWC.jpg,06/03/2021,$170,CD0461-151,WHITE/COURT PURPLE,5444,N/A,$189
https://stockx.com/air-jordan-1-mid-signal-blue,Jordan 1 Mid Signal Blue,118,JB-JO1MSBWS,/images/sneakers/retrojordans/airjordan1/JB-JO1MSBWS.jpg,01/15/2021,$115,DD6834-402,SIGNAL BLUE/BLACK-WHITE,12025,37.7%,$162
https://stockx.com/air-jordan-1-retro-high-silver-toe-w,Jordan 1 Retro High Silver Toe (W),117,JB-JO1RHSTB,/images/sneakers/retrojordans/airjordan1/JB-JO1RHSTB.jpg,02/19/2021,$170,CD0461-001,BLACK/METALLIC SILVER-WHITE-BLACK,32187,26.5%,$264
https://stockx.com/air-jordan-1-low-white-university-red-black,Jordan 1 Low White University Red Black,114,AJ1L-WURBK,/images/sneakers/retrojordans/airjordan1/AJ1L-WURBK.jpg,09/01/2020,$90,553558-118,WHITE/UNIVERSITY RED-BLACK,4124,22.2%,$113
https://stockx.com/air-jordan-1-low-court-purple-white,Jordan 1 Low Court Purple White,114,JB-JO1LCPWCB,/images/sneakers/retrojordans/airjordan1/JB-JO1LCPWCB.jpg,11/04/2020,$90,553558-500,COURT PURPLE/BLACK-WHITE,18197,122.2%,$148
https://stockx.com/air-jordan-1-mid-se-brushstroke,Jordan 1 Mid SE Brushstroke,111,JB-JO1MSBSB,/images/sneakers/retrojordans/airjordan1/JB-JO1MSBSB.jpg,08/17/2021,$130,DA8005-100,SAIL/BLACK-CIDER-CHILE RED,311,17.7%,$159
https://stockx.com/air-jordan-1-retro-high-court-purple-white,Jordan 1 Retro High Court Purple White,110,AJ1H-CP,/images/sneakers/retrojordans/airjordan1/AJ1H-CP.jpg,04/11/2020,$170,555088-500,COURT PURPLE/WHITE-BLACK,17525,67.1%,$346
https://stockx.com/air-jordan-1-retro-high-white-black-volt-university-gold,Jordan 1 Retro High White Black Volt University Gold,109,JB-JO1RHWBWB,/images/sneakers/retrojordans/airjordan1/JB-JO1RHWBWB.jpg,01/09/2021,$170,555088-118,WHITE/BLACK-VOLT-UNIVERSITY GOLD,18552,33.5%,$222
https://stockx.com/air-jordan-1-retro-high-black-game-royal,Jordan 1 Retro High Royal Toe,109,AJ1M-BKGR,/images/sneakers/retrojordans/airjordan1/AJ1M-BKGR.jpg,05/09/2020,$170,555088-041,BLACK/WHITE-GAME ROYAL-BLACK,18329,87.6%,$324
https://stockx.com/air-jordan-1-low-crimson-tint,Jordan 1 Low Crimson Tint,107,JB-JO1LCTBC,/images/sneakers/retrojordans/airjordan1/JB-JO1LCTBC.jpg,N/A,$90,553558-034,BLACK/CRIMSON TINT-WHITE,3615,38.9%,$109
https://stockx.com/air-jordan-1-low-reverse-bred,Jordan 1 Low Reverse Bred,102,AJ1L-REVBR,/images/sneakers/retrojordans/airjordan1/AJ1L-REVBR.jpg,09/29/2020,$90,553558-606,GYM RED/BLACK-GYM RED-WHITE,16460,65.6%,$111
https://stockx.com/air-jordan-1-retro-high-lucky-green-w,Jordan 1 Retro High Lucky Green (W),102,AJ1H-LGW,/images/sneakers/retrojordans/airjordan1/AJ1H-LGW.jpg,10/14/2020,$170,DB4612-300,LUCKY GREEN/WHITE-SAIL-BLACK,23498,52.9%,$270
https://stockx.com/air-jordan-1-retro-high-black-metallic-gold-2020,Jordan 1 Retro High Black Metallic Gold (2020),101,JB-JO1RHBMBB,/images/sneakers/retrojordans/airjordan1/JB-JO1RHBMBB.jpg,11/30/2020,$170,555088-032,BLACK/BLACK-METALLIC GOLD,28623,26.5%,$218
https://stockx.com/air-jordan-1-mid-purple-aqua,Jordan 1 Mid Purple Aqua,100,AJ1M-PRPAQ,/images/sneakers/retrojordans/airjordan1/AJ1M-PRPAQ.jpg,N/A,$110,554724-500,PURPLE/AQUA-WHITE,5261,18.2%,$161
https://stockx.com/air-jordan-1-mid-aqua-blue-tint-w,Jordan 1 Mid Aqua Blue Tint (W),99,JB-JO1MABTLB,/images/sneakers/retrojordans/airjordan1/JB-JO1MABTLB.jpg,06/07/2021,$110,BQ6472-300,LIGHT DEW/BLACK-TEAL TINT-WHITE,824,38.2%,$145
https://stockx.com/air-jordan-1-retro-high-light-army,Jordan 1 Retro High Light Army Rust Shadow Patina,95,JB-JO1RHRSBG,/images/sneakers/retrojordans/airjordan1/JB-JO1RHRSBG.jpg,05/04/2021,$170,555088-033,BLACK/GREY-RUST,12970,29.4%,$232
https://stockx.com/air-jordan-1-zoom-cmft-sail-w,Jordan 1 Zoom CMFT Sail (W),93,JB-JO1ZCSS,/images/sneakers/retrojordans/airjordan1/JB-JO1ZCSS.jpg,N/A,$140,CT0979-002,SAIL/WHITE-BLACK,1919,45.7%,$197
https://stockx.com/air-jordan-1-mid-black-chile-red-white,Jordan 1 Mid Black Chile Red White,91,JB-JO1MBCRBC,/images/sneakers/retrojordans/airjordan1/JB-JO1MBCRBC.jpg,03/01/2021,$120,554724-075,BLACK/CHILE RED-WHITE,8776,22.5%,$155
https://stockx.com/air-jordan-1-mid-chicago-toe,Jordan 1 Mid Chicago Toe,91,AJ1M-CHIT,/images/sneakers/retrojordans/airjordan1/AJ1M-CHIT.jpg,04/01/2020,$115,554724-069,BLACK/GYM RED-WHITE,26632,125.2%,$209
https://stockx.com/air-jordan-1-zoom-air-cmft-psg-paris-saint-germain,Jordan 1 Zoom Air CMFT PSG Paris Saint-Germain,83,JB-JO1ZACPWB,/images/sneakers/retrojordans/airjordan1/JB-JO1ZACPWB.jpg,02/17/2021,$140,DB3610-105,WHITE/BLACK-PSYCHIC PURPLE-HYPER PINK,10670,60.7%,$265
https://stockx.com/air-jordan-1-retro-high-midnight-navy-2020,Jordan 1 Retro High COJP Midnight Navy (2020),78,JB-JO1RHMNWM,/images/sneakers/retrojordans/airjordan1/JB-JO1RHMNWM.jpg,11/14/2020,$170,DC1788-100,WHITE/METALLIC SILVER-MIDNIGHT NAVY,20250,71.2%,$278
https://stockx.com/air-jordan-1-retro-high-bio-hack,Jordan 1 Retro High Tokyo Bio Hack,78,AJ1H-BH,/images/sneakers/retrojordans/airjordan1/AJ1H-BH.jpg,09/04/2020,$170,555088-201,BAROQUE BROWN/BLACK-LASER ORANGE-RACER PINK,31320,38.2%,$278
https://stockx.com/air-jordan-1-mid-kentucky-blue-w,Jordan 1 Mid Kentucky Blue (W),77,JB-JO1MKBWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MKBWB.jpg,09/01/2021,$120,BQ6472-104,WHITE/HYPER ROYAL-WHITE,401,27.5%,$170
https://stockx.com/air-jordan-1-ko-chicago-2021,Jordan 1 Retro AJKO Chicago (2021),77,JB-JO1KCWRBK,/images/sneakers/retrojordans/airjordan1/JB-JO1KCWRBK.jpg,05/12/2021,$140,DA9089-100,WHITE/RED/BLACK,5427,30.0%,$217
https://stockx.com/air-jordan-1-retro-high-pine-green-black,Jordan 1 Retro High Pine Green Black,77,AJ1H-PNGRN,/images/sneakers/retrojordans/airjordan1/AJ1H-PNGRN.jpg,02/29/2020,$170,555088-030,BLACK/PINE GREEN-WHITE-GYM RED,14262,124.1%,$285
https://stockx.com/air-jordan-1-low-light-smoke-grey,Jordan 1 Low Light Smoke Grey,77,JB-JO1LLSGLW,/images/sneakers/retrojordans/airjordan1/JB-JO1LLSGLW.jpg,09/29/2020,$90,553558-030,LIGHT SMOKE GREY/GYM RED-WHITE,20522,166.7%,$185
https://stockx.com/air-jordan-1-high-zoom-cmft-stadium-green,Jordan 1 High Zoom CMFT Stadium Green,73,JB-JO1HZCSSW,/images/sneakers/retrojordans/airjordan1/JB-JO1HZCSSW.jpg,03/03/2021,$140,CT0978-300,STADIUM GREEN/WHITE-BLACK,4681,24.3%,$177
https://stockx.com/air-jordan-1-low-spades,Jordan 1 Low Spades,73,JB-JO1LSWR,/images/sneakers/retrojordans/airjordan1/JB-JO1LSWR.jpg,05/27/2021,$110,DJ5185-100,WHITE/METALLIC GOLD-UNIVERSITY RED-SAIL,4590,10.9%,$162
https://stockx.com/air-jordan-1-retro-high-satin-snake-chicago-w,Jordan 1 Retro High Satin Snake Chicago (W),72,JB-JO1RHSSGW,/images/sneakers/retrojordans/airjordan1/JB-JO1RHSSGW.jpg,08/06/2020,$170,CD0461-601,GYM RED/WHITE-BLACK,16474,48.8%,$279
https://stockx.com/air-jordan-1-high-og-sp-fragment-design-x-travis-scott,Jordan 1 High OG SP Fragment x Travis Scott,70,JB-JO1HOSFSB,/images/sneakers/retrojordans/airjordan1/JB-JO1HOSFSB.jpg,07/29/2021,$200,DH3227-105,SAIL/BLACK-MILITARY BLUE-SHY PINK,881,1615.0%,"$3,144"
https://stockx.com/air-jordan-1-low-triple-white-tumbled-leather,Jordan 1 Low Triple White Tumbled Leather,66,JB-JO1LTWTWW,/images/sneakers/retrojordans/airjordan1/JB-JO1LTWTWW.jpg,04/01/2020,$90,553558-130,WHITE/WHITE/WHITE,4726,44.4%,$119
https://stockx.com/air-jordan-1-low-se-barely-green-w,Jordan 1 Low SE Barely Green (W),65,JB-JO1LSBGBB,/images/sneakers/retrojordans/airjordan1/JB-JO1LSBGBB.jpg,N/A,$110,CZ0776-300,BARELY GREEN/BLACK-LIGHT ARCTIC PINK-WHITE,1538,25.5%,$129
https://stockx.com/air-jordan-1-low-triple-white-tumbled-leather,Jordan 1 Low Triple White Tumbled Leather,61,JB-JO1LTWTWW,/images/sneakers/retrojordans/airjordan1/JB-JO1LTWTWW.jpg,04/01/2020,$90,553558-130,WHITE/WHITE/WHITE,4726,44.4%,$119
https://stockx.com/air-jordan-1-mid-se-turf-orange,Jordan 1 Mid SE Turf Orange,61,JB-JO1MSTOTB,/images/sneakers/retrojordans/airjordan1/JB-JO1MSTOTB.jpg,N/A,$110,DD6834-802,TURF ORANGE/BLACK/WHITE,5867,9.1%,$141
https://stockx.com/air-jordan-1-low-se-twine-orange-quartz-corduroy-w,Jordan 1 Low SE Twine Orange Quartz Corduroy (W),59,JB-JO1LSTOTO,/images/sneakers/retrojordans/airjordan1/JB-JO1LSTOTO.jpg,N/A,$110,DH7820-700,TWINE/ORANGE-ORANGE QUARTZ,909,52.7%,$142
https://stockx.com/air-jordan-1-retro-high-unc-chicago-leather-w,Jordan 1 Retro High NC to Chi Leather (W),58,AJ1H-UCLW,/images/sneakers/retrojordans/airjordan1/AJ1H-UCLW.jpg,02/13/2020,$170,CD0461-046,BLACK/DARK POWDER BLUE-GYM RED,13819,2.4%,$245
https://stockx.com/air-jordan-1-mid-canyon-rust-w,Jordan 1 Mid Canyon Rust (W),57,JB-JO1MCRPB,/images/sneakers/retrojordans/airjordan1/JB-JO1MCRPB.jpg,03/01/2021,$115,BQ6472-202,PARTICLE BEIGE/BLACK-CANYON RUST-SAIL,4583,33.9%,$154
https://stockx.com/air-jordan-1-low-limelight-w,Jordan 1 Low Limelight (W),56,JB-JO1LLSLW,/images/sneakers/retrojordans/airjordan1/JB-JO1LLSLW.jpg,N/A,$120,DH9619-103,SUMMIT WHITE/LIMELIGHT,2850,5.8%,$131
https://stockx.com/air-jordan-1-low-game-royal,Jordan 1 Low Game Royal,54,JB-JO1LGRWG,/images/sneakers/retrojordans/airjordan1/JB-JO1LGRWG.jpg,07/24/2020,$90,553558-124,WHITE/GAME ROYAL-BLACK,12068,93.3%,$139
https://stockx.com/air-jordan-1-low-university-blue-black,Jordan 1 Low University Blue Black,53,JB-JO1LUBBUB,/images/sneakers/retrojordans/airjordan1/JB-JO1LUBBUB.jpg,12/20/2020,$90,553558-403,UNIVERSITY BLUE/BLACK-WHITE,5817,93.7%,$131
https://stockx.com/air-jordan-1-retro-high-fearless-unc-chicago,Jordan 1 Retro High Fearless UNC Chicago,52,AJ1H-FLUNCCHI,/images/sneakers/retrojordans/airjordan1/AJ1H-FLUNCCHI.jpg,11/02/2019,$160,CK5666-100,WHITE/UNIVERSITY BLUE-VARSITY RED-BLACK,9906,156.3%,$391
https://stockx.com/air-jordan-1-mid-dia-de-los-muertos,Jordan 1 Mid Dia de los Muertos,50,JB-JO1MDDLWF,/images/sneakers/retrojordans/airjordan1/JB-JO1MDDLWF.jpg,10/15/2020,$125,DC0350-100,WHITE/FUCHSIA-ORANGE-BLACK,7982,8.0%,$170
https://stockx.com/air-jordan-1-low-se-all-star-2021,Jordan 1 Low SE All-Star (2021),49,JB-JO1LSABW,/images/sneakers/retrojordans/airjordan1/JB-JO1LSABW.jpg,N/A,$90,DD1650-001,BLACK/WHITE,5041,44.4%,$128
https://stockx.com/air-jordan-1-mid-se-union-royal,Jordan 1 Mid SE Union Royal,49,JB-JO1MSURWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MSURWB.jpg,07/31/2020,$120,852542-102,WHITE/BLACK-LIGHT SOLAR FLARE HEATHER-HYPER ROYAL,9821,33.3%,$166
https://stockx.com/air-jordan-1-mid-chicago-2020,Jordan 1 Mid Chicago (2020),47,JB-JO1MCWG,/images/sneakers/retrojordans/airjordan1/JB-JO1MCWG.jpg,07/16/2020,$115,554724-173,WHITE/GYM RED-BLACK,14342,59.4%,$182
https://stockx.com/air-jordan-1-mid-university-gold,Jordan 1 Mid University Gold,46,JB-JO1MUGWU,/images/sneakers/retrojordans/airjordan1/JB-JO1MUGWU.jpg,N/A,$115,554724-170,WHITE/UNIVERSITY GOLD-BLACK,5025,49.5%,$139
https://stockx.com/air-jordan-1-low-se-violet-shock-white-black,Jordan 1 Low SE Violet Shock White Black,45,JB-JO1LSVSVB,/images/sneakers/retrojordans/airjordan1/JB-JO1LSVSVB.jpg,N/A,$90,CK3022-503,VIOLET SHOCK/BLACK-TROPICAL TWIST-VIOLET SHOCK,1012,30.0%,$119
https://stockx.com/air-jordan-1-mid-se-iron-purple-deep-royal-w,Jordan 1 Mid SE Iron Purple Deep Royal (W),45,JB-JO1MSIPID,/images/sneakers/retrojordans/airjordan1/JB-JO1MSIPID.jpg,07/22/2021,N/A,DH7821-500,IRON PURPLE/DEEP ROYAL BLUE-WHITE,134,N/A,$144
https://stockx.com/air-jordan-1-zoom-cmft-easter-w,Jordan 1 Zoom CMFT Easter (W),43,JB-JO1ZCEWGW,/images/sneakers/retrojordans/airjordan1/JB-JO1ZCEWGW.jpg,N/A,$140,CT0979-101,WHITE/GREY HEATHER-OLIVE AURA-KHAKI,2390,14.3%,$197
https://stockx.com/air-jordan-1-mid-light-smoke-grey,Jordan 1 Mid Light Smoke Grey,43,AJ1M-LSG,/images/sneakers/retrojordans/airjordan1/AJ1M-LSG.jpg,06/09/2020,$115,554724-092,LIGHT SMOKE GREY/BLACK-WHITE,12986,201.7%,$288
https://stockx.com/air-jordan-1-low-se-tropical-twist,Jordan 1 Low SE Tropical Twist,42,JB-JO1LSTTTT,/images/sneakers/retrojordans/airjordan1/JB-JO1LSTTTT.jpg,N/A,$120,CK3022-301,TROPICAL TWIST/TROPICAL TWIST-BLACK,1649,-11.7%,$119
https://stockx.com/air-jordan-1-low-shadow,Jordan 1 Low Shadow,42,AJ1L-SHDW,/images/sneakers/retrojordans/airjordan1/AJ1L-SHDW.jpg,01/10/2020,$90,553558-039,BLACK/LIGHT SMOKE GREY-WHITE,7578,84.4%,$180
https://stockx.com/air-jordan-1-retro-high-tie-dye-w,Jordan 1 Retro High Tie Dye (W),42,JB-JO1RHTDWB,/images/sneakers/retrojordans/airjordan1/JB-JO1RHTDWB.jpg,06/26/2020,$170,CD0461-100,WHITE/BLACK-AURORA GREEN,7904,52.9%,$299
https://stockx.com/air-jordan-1-mid-white-snakeskin-w,Jordan 1 Mid White Snakeskin (W),41,JB-JO1MWSWW,/images/sneakers/retrojordans/airjordan1/JB-JO1MWSWW.jpg,N/A,$110,BQ6472-110,WHITE/WHITE-WHITE,1730,-9.1%,$141
https://stockx.com/air-jordan-1-retro-high-unc-leather,Jordan 1 Retro High Obsidian UNC,41,AJ1H-UNCL,/images/sneakers/retrojordans/airjordan1/AJ1H-UNCL.jpg,08/31/2019,$160,555088-140,SAIL/OBSIDIAN-UNIVERSITY BLUE,6119,190.6%,$506
https://stockx.com/air-jordan-1-mid-triple-black,Jordan 1 Mid Triple Black,40,NK-JO1MTBBW,/images/sneakers/retrojordans/airjordan1/NK-JO1MTBBW.jpg,N/A,$115,554724-091,BLACK/BLACK/BLACK,2478,53.9%,$138
https://stockx.com/air-jordan-1-mid-se-union-black-toe,Jordan 1 Mid SE Union Black Toe,39,JB-JO1MSUBWB,/images/sneakers/retrojordans/airjordan1/JB-JO1MSUBWB.jpg,08/28/2020,$120,852542-100,WHITE/BLACK-LIGHT SMOKE GREY-GYM RED,7175,26.7%,$164
https://stockx.com/air-jordan-1-mid-barely-orange-w,Jordan 1 Mid Barely Orange (W),39,AJ1M-BOW,/images/sneakers/retrojordans/airjordan1/AJ1M-BOW.jpg,N/A,$115,BQ6472-800,LIGHT VIOLET/BLACK-WHITE,8106,182.8%,$298
https://stockx.com/air-jordan-1-retro-high-co-japan-neutral-grey,Jordan 1 Retro High CO Japan Neutral Grey (2020),38,JB-JO1RHCJNMG,/images/sneakers/retrojordans/airjordan1/JB-JO1RHCJNMG.jpg,08/07/2020,$170,DC1788-029,NEUTRAL GREY/METALLIC SILVER-WHITE,11668,18.8%,$234
https://stockx.com/air-jordan-1-retro-high-shattered-backboard-3,Jordan 1 Retro High Shattered Backboard 3.0,38,AJ1H-SBB3,/images/sneakers/retrojordans/airjordan1/AJ1H-SBB3.jpg,10/26/2019,$160,555088-028,BLACK/PALE VANILLA-STARFISH,7810,131.3%,$391
https://stockx.com/air-jordan-1-low-white-lucky-green-black,Jordan 1 Low White Lucky Green Black,36,AJ1L-WULGRBK,/images/sneakers/retrojordans/airjordan1/AJ1L-WULGRBK.jpg,10/01/2020,$90,553558-129,WHITE/LUCKY GREEN-BLACK,1522,25.6%,$119
https://stockx.com/air-jordan-1-mid-se-black-dark-beetroot-w,Jordan 1 Mid SE Black Dark Beetroot (W),36,JB-JO1MSBDBD,/images/sneakers/retrojordans/airjordan1/JB-JO1MSBDBD.jpg,10/31/2020,$125,CZ4385-016,BLACK/DARK BEETROOT-WHITE,12031,52.0%,$201
https://stockx.com/air-jordan-1-mid-peach-mocha-w,Jordan 1 Mid Peach Mocha (W),35,JB-JO1MPMB,/images/sneakers/retrojordans/airjordan1/JB-JO1MPMB.jpg,N/A,$115,DH0210-100,BLACK/BROWN-PEACH,4051,70.4%,$187
https://stockx.com/air-jordan-1-mid-metallic-gold-black-white,Jordan 1 Mid Metallic Gold Black White,33,JB-JO1MMGBMB,/images/sneakers/retrojordans/airjordan1/JB-JO1MMGBMB.jpg,11/30/2020,$125,DC1419-700,METALLIC GOLD/BLACK-WHITE,9499,2.4%,$142
https://stockx.com/air-jordan-1-mid-se-bright-citrus-w,Jordan 1 Mid SE Bright Citrus (W),33,JB-JO1MSBCBWM,/images/sneakers/retrojordans/airjordan1/JB-JO1MSBCBWM.jpg,N/A,$125,CZ0774-800,BRIGHT CITRUS/WHITE,1726,14.4%,$144
